,product_url,overall_ratings,is_vegan,is_cruelty_free,award_wins,is_clean_product,has_clinical_results,has_alcohol,price,sizing_options_count,image_count,video_count,combination_skin_type,dry_skin_type,normal_skin_type,oily_skin_type,sensitive_skin_type,wrinkles_skincare_concerns,dryness_skincare_concerns,dark_circles_skincare_concerns,uneven_tone_skincare_concerns,loss_of_firmness_skincare_concerns,acne_skincare_concerns,dark_spots_skincare_concerns,targets_signs_of_aging_skincare_concerns,puffiness_skincare_concerns,lightweight_liquid_skincare_concerns,uneven_texture_skincare_concerns,redness_skincare_concerns,oiliness_skincare_concerns,makeup_removal_skincare_concerns,pores_skincare_concerns,from_famous_brand
794,https://www.sephora.com/product/ren-clearcalm-clarifying-clay-cleanser-P470049?icid2=products grid:p470049,5.0,0,1,0,1,0,1,34.0,1,4,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
795,https://www.sephora.com/product/exfoliating-scrub-P122718?icid2=products grid:p122718,4.5,0,0,0,0,0,1,23.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
796,https://www.sephora.com/product/hourglass-equilibrium-trade-restoring-essence-P469833?icid2=products grid:p469833,4.5,0,1,0,0,1,0,65.0,1,5,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797,https://www.sephora.com/product/purity-made-simple-P7109?icid2=products grid:p7109,4.5,0,0,0,0,1,1,13.0,3,6,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
798,https://www.sephora.com/product/dry-skin-saver-P412117?icid2=products grid:p412117,4.5,0,0,0,0,1,0,50.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,https://www.sephora.com/product/ren-perfect-canvas-clean-jelly-oil-cleanser-P454095?icid2=products grid:p454095,4.0,1,1,0,1,1,1,34.0,1,6,2,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
800,https://www.sephora.com/product/deep-dive-glycolic-facial-cleanser-P385674?icid2=products grid:p385674,4.5,0,0,0,0,0,1,23.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,https://www.sephora.com/product/watermelon-pink-juice-moisturizer-P428819?icid2=products grid:p428819,4.0,1,1,0,1,0,1,39.0,2,7,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
802,https://www.sephora.com/product/gentle-cleanser-for-sensitive-skin-P423734?icid2=products grid:p423734,4.0,0,0,0,1,0,1,30.0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,https://www.sephora.com/product/gentle-foaming-face-wash-P416312?icid2=products grid:p416312,4.5,0,0,0,0,0,1,20.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804,https://www.sephora.com/product/zincscreen-100-mineral-lotion-spf-40-pa-P446909?icid2=products grid:p446909,4.0,1,1,0,1,0,1,42.0,1,5,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
805,https://www.sephora.com/product/the-2-in-1-oil-mask-P445448?icid2=products grid:p445448,3.5,0,0,0,0,0,1,4.0,1,2,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
806,https://www.sephora.com/product/kiehls-calendula-serum-infused-water-cream-P444059?icid2=products grid:p444059,4.0,0,0,0,0,0,1,50.0,1,7,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
807,https://www.sephora.com/product/drunk-elephant-e-rase-milki-micellar-water-P460515?icid2=products grid:p460515,4.5,0,1,0,1,0,1,28.0,2,8,4,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
808,https://www.sephora.com/product/ginzing-tm-energy-boosting-moisturizer-P378852?icid2=products grid:p378852,4.5,0,0,0,1,0,0,31.0,1,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
809,https://www.sephora.com/product/nourishing-moisturizer-hydrate-repair-P438620?icid2=products grid:p438620,4.5,0,0,0,1,1,1,17.0,1,2,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
810,https://www.sephora.com/product/lancome-renergie-lift-multi-action-ultra-double-wrapping-cream-face-mask-P454029?icid2=products grid:p454029,5.0,0,0,0,0,0,1,68.0,2,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
811,https://www.sephora.com/product/ultra-facial-oil-free-toner-P422010?icid2=products grid:p422010,4.0,0,0,0,0,0,0,18.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
812,https://www.sephora.com/product/santal-face-treatment-oil-P392522?icid2=products grid:p392522,4.5,0,0,0,0,0,1,62.0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
813,https://www.sephora.com/product/clarifying-toner-P4015?icid2=products grid:p4015,4.5,0,0,0,0,0,1,26.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
814,https://www.sephora.com/product/white-lucent-brightening-gel-cream-P443375?icid2=products grid:p443375,3.5,0,0,0,0,1,1,70.0,1,3,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
815,https://www.sephora.com/product/innisfree-volcanic-clusters-pore-clearing-toner-P456395?icid2=products grid:p456395,4.5,0,0,0,0,0,0,20.0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
816,https://www.sephora.com/product/cleansing-exfoliating-wipes-P410144?icid2=products grid:p410144,4.5,0,0,0,0,0,0,8.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
817,https://www.sephora.com/product/treatment-cleansing-oil-face-eyes-P232933?icid2=products grid:p232933,4.0,0,0,0,0,0,1,50.0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818,https://www.sephora.com/product/water-bank-moisture-cream-P448186?icid2=products grid:p448186,4.0,0,0,0,0,0,1,38.0,1,6,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
819,https://www.sephora.com/product/invisimatte-blotting-paper-refill-P48653278?icid2=products grid:p48653278,4.5,0,0,0,0,0,0,10.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,https://www.sephora.com/product/instant-radiance-sun-defense-sunscreen-broad-spectrum-spf-40-P409706?icid2=products grid:p409706,4.0,0,0,0,1,0,1,42.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,https://www.sephora.com/product/dermalogica-daily-microfoliant-exfoliator-refill-pack-P467112?icid2=products grid:p467112,5.0,0,1,0,0,0,0,52.0,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
822,https://www.sephora.com/product/nutritious-radiant-vitality-energy-lotion-P380017?icid2=products grid:p380017,4.0,0,0,0,0,0,1,58.0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
823,https://www.sephora.com/product/paula-s-choice-resist-weightless-advanced-repairing-toner-P469521?icid2=products grid:p469521,3.5,0,0,0,0,0,0,24.0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,https://www.sephora.com/product/milk-makeup-vegan-milk-cleanser-P456126?icid2=products grid:p456126,4.5,0,0,0,0,0,1,30.0,2,3,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
825,https://www.sephora.com/product/essential-firming-cream-P448925?icid2=products grid:p448925,4.5,0,0,0,0,0,0,100.0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,https://www.sephora.com/product/shani-darden-sake-toning-essence-P455931?icid2=products grid:p455931,4.5,0,1,0,0,0,0,52.0,1,5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
827,https://www.sephora.com/product/repairwear-uplifting-firming-cream-broad-spectrum-spf-15-P376946?icid2=products grid:p376946,3.5,0,0,0,0,0,1,67.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
828,https://www.sephora.com/product/guerlain-abeille-royale-anti-aging-fortifying-lotion-toner-P461451?icid2=products grid:p461451,4.5,0,0,0,0,0,0,75.0,1,7,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
829,https://www.sephora.com/product/sheer-transformation-perfecting-moisturizer-P42342?icid2=products grid:p42342,4.0,0,0,0,1,1,0,42.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,https://www.sephora.com/product/juno-hydroactive-cellular-face-oil-P309306?icid2=products grid:p309306,4.5,0,0,0,0,0,0,72.0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,https://www.sephora.com/product/dramatically-different-moisturizing-gel-P122900?icid2=products grid:p122900,4.5,0,0,0,0,0,1,29.5,3,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
832,https://www.sephora.com/product/avocado-melt-retinol-eye-sleeping-mask-P447791?icid2=products grid:p447791,4.0,1,1,0,1,1,1,42.0,1,5,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
833,https://www.sephora.com/product/the-true-cream-aqua-bomb-P394639?icid2=products grid:p394639,4.5,0,0,0,1,0,1,38.0,3,6,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
834,https://www.sephora.com/product/poly-hydroxide-acid-toner-P450262?icid2=products grid:p450262,4.5,0,1,0,1,0,1,10.99,1,6,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
835,https://www.sephora.com/product/laneige-cream-skin-milk-oil-cleanser-P460514?icid2=products grid:p460514,4.5,0,0,0,0,0,0,34.0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
836,https://www.sephora.com/product/supertoner-exfoliating-acid-solution-P441865?icid2=products grid:p441865,4.5,0,0,0,0,0,0,42.0,1,6,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
837,https://www.sephora.com/product/lancome-renergie-lift-multi-action-lifting-firming-duo-P438363?icid2=products grid:p438363,5.0,0,0,0,0,0,1,170.0,1,5,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
838,https://www.sephora.com/product/grape-water-P12045?icid2=products grid:p12045,4.5,1,0,0,1,1,1,10.0,2,5,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
839,https://www.sephora.com/product/sephora-collection-illuminating-hydrator-radiance-smoothing-P455215?icid2=products grid:p455215,3.5,0,0,0,1,0,1,17.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
840,https://www.sephora.com/product/drunk-elephant-lala-retro-whipped-moisturizer-with-ceramides-P446938?icid2=products grid:p446938,4.0,1,1,0,1,0,1,60.0,1,7,2,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
841,https://www.sephora.com/product/cicapair-tiger-grass-calming-gel-cream-P448185?icid2=products grid:p448185,4.5,0,0,0,0,0,1,48.0,1,9,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
842,https://www.sephora.com/product/wishful-by-huda-get-even-rose-face-oil-P463665?icid2=products grid:p463665,4.5,0,1,0,1,1,1,63.0,1,8,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
843,https://www.sephora.com/product/bienfait-multi-vital-spf-30-cream-high-potency-vitamin-enriched-daily-moisturizing-cream-P158043?icid2=products grid:p158043,4.5,0,0,0,0,0,1,56.0,1,4,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
844,https://www.sephora.com/product/lilah-b-aglow-cleansing-butter-P454771?icid2=products grid:p454771,4.5,0,1,0,1,0,1,44.0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,https://www.sephora.com/product/a-perfect-world-age-defense-treatment-lotion-with-white-tea-P297529?icid2=products grid:p297529,4.5,0,0,0,1,0,1,27.0,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
846,https://www.sephora.com/product/glow-getter-mist-P416789?icid2=products grid:p416789,4.5,0,1,0,0,0,0,28.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,https://www.sephora.com/product/bio-retinoid-anti-ageing-cream-P380810?icid2=products grid:p380810,4.0,1,1,0,1,1,1,69.0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
848,https://www.sephora.com/product/bio-performance-advanced-super-revitalizing-cream-P173652?icid2=products grid:p173652,4.5,0,0,0,0,0,1,85.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
849,https://www.sephora.com/product/iris-extract-activating-treatment-essence-P431734?icid2=products grid:p431734,4.5,0,0,0,0,0,1,46.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
850,https://www.sephora.com/product/drunk-elephant-f-balm-electrolyte-waterfacial-mask-P454120?icid2=products grid:p454120,4.0,1,1,0,1,0,1,52.0,1,8,2,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
851,https://www.sephora.com/product/ren-evercalm-gentle-cleansing-gel-P455617?icid2=products grid:p455617,3.5,0,1,0,1,0,1,34.0,1,3,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
852,https://www.sephora.com/product/tatcha-aburatorigami-japanese-blotting-papers-P460746?icid2=products grid:p460746,5.0,0,1,0,1,0,0,12.0,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
853,https://www.sephora.com/product/clearly-corrective-brightening-exfoliating-daily-cleanser-P429521?icid2=products grid:p429521,4.0,0,0,0,0,0,0,32.0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
854,https://www.sephora.com/product/wishful-by-huda-clean-makeup-removing-cleansing-balm-P459143?icid2=products grid:p459143,4.0,0,1,0,1,1,1,35.0,1,5,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
855,https://www.sephora.com/product/the-cleansing-gel-P417113?icid2=products grid:p417113,4.0,0,0,0,0,0,1,95.0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
856,https://www.sephora.com/product/day-rescue-defense-lotion-spf-35-P433149?icid2=products grid:p433149,3.5,0,0,0,0,0,1,35.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,https://www.sephora.com/product/immortelle-reset-overnight-reset-oil-in-serum-P442734?icid2=products grid:p442734,4.5,0,0,0,0,0,0,62.0,1,2,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
858,https://www.sephora.com/product/rms-beauty-mini-beauty-oil-P461912?icid2=products grid:p461912,4.0,0,1,0,0,1,1,39.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,https://www.sephora.com/product/refreshing-cleansing-sheets-P428423?icid2=products grid:p428423,4.0,0,0,0,0,0,1,20.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
860,https://www.sephora.com/product/and-snowflower-illuminating-face-oil-P428644?icid2=products grid:p428644,4.5,0,0,0,1,0,1,57.0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,https://www.sephora.com/product/innisfree-ginger-honey-sleeping-mask-P462369?icid2=products grid:p462369,4.5,0,0,0,0,0,1,23.0,1,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
862,https://www.sephora.com/product/squalane-glycolic-renewal-facial-P433886?icid2=products grid:p433886,4.5,1,1,0,1,1,1,48.0,1,6,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
863,https://www.sephora.com/product/peter-thomas-roth-water-drench-hyaluronic-hydrating-moisturizer-spf-45-P458576?icid2=products grid:p458576,4.5,0,0,0,0,0,1,52.0,2,9,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,https://www.sephora.com/product/biossance-squalane-bha-pore-minimizing-toner-P471003?icid2=products grid:p471003,5.0,1,1,0,1,0,1,28.0,1,7,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
865,https://www.sephora.com/product/glow-daily-vitamin-c-gel-cream-P441060?icid2=products grid:p441060,4.0,0,1,0,1,0,1,48.0,1,4,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
866,https://www.sephora.com/product/smashbox-photo-finish-primer-water-P392347?icid2=products grid:p392347,4.0,0,1,0,0,1,0,32.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,https://www.sephora.com/product/meltdown-makeup-remover-dissolving-spray-P418593?icid2=products grid:p418593,4.0,0,0,0,0,0,0,26.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,https://www.sephora.com/product/mini-waterprooof-eye-makeup-remover-P445723?icid2=products grid:p445723,4.0,1,0,0,1,1,0,7.0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
869,https://www.sephora.com/product/sunshine-oil-P404793?icid2=products grid:p404793,4.0,0,0,0,1,0,1,38.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,https://www.sephora.com/product/emerald-cannabis-sativa-hemp-seed-deep-moisture-glow-oil-P437981?icid2=products grid:p437981,4.5,1,1,0,1,0,1,48.0,1,4,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
871,https://www.sephora.com/product/rose-deep-hydration-facial-toner-P417936?icid2=products grid:p417936,4.0,0,0,0,1,0,1,45.0,2,6,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
872,https://www.sephora.com/product/dr-lara-devgan-scientific-beauty-microdermabrasion-scrub-P469121?icid2=products grid:p469121,4.5,0,1,0,0,0,1,65.0,1,5,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
873,https://www.sephora.com/product/essential-energy-moisturizing-cream-P428089?icid2=products grid:p428089,4.0,0,0,0,0,1,1,48.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
874,https://www.sephora.com/product/v-cense-youth-vitality-day-cream-P385040?icid2=products grid:p385040,4.5,0,0,0,1,0,1,54.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,https://www.sephora.com/product/bienfait-multi-vital-sunscreen-lotion-broad-spectrum-spf-30-P124001?icid2=products grid:p124001,4.0,0,0,0,0,0,1,56.0,1,3,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
876,https://www.sephora.com/product/waso-clear-mega-hydrating-cream-P421768?icid2=products grid:p421768,4.0,0,0,0,0,0,1,38.0,1,4,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
877,https://www.sephora.com/product/caudalie-vinoclean-instant-foaming-cleanser-P470007?icid2=products grid:p470007,4.5,1,0,0,1,0,1,28.0,1,5,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
878,https://www.sephora.com/product/superberry-hydrate-glow-oil-P430146?icid2=products grid:p430146,4.5,1,1,0,1,0,1,44.0,1,4,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
879,https://www.sephora.com/product/amazonian-clay-bb-tinted-moisturizer-broad-spectrum-spf-20-sunscreen-P67617?icid2=products grid:p67617,4.0,0,0,0,0,0,0,36.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,https://www.sephora.com/product/anti-wrinkle-miracle-worker-line-correcting-moisturizer-P440476?icid2=products grid:p440476,4.0,0,0,0,0,1,0,65.0,2,5,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,https://www.sephora.com/product/hydrating-oil-P404794?icid2=products grid:p404794,4.0,0,0,0,0,0,0,28.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,https://www.sephora.com/product/cicapair-tiger-grass-calming-mist-P448184?icid2=products grid:p448184,4.5,0,0,0,0,0,1,23.0,1,6,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
883,https://www.sephora.com/product/summer-fridays-super-amino-gel-cleanser-P455242?icid2=products grid:p455242,4.0,1,1,0,1,0,1,38.0,1,4,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
884,https://www.sephora.com/product/nilotica-goddess-glow-P427737?icid2=products grid:p427737,4.0,0,0,0,1,1,1,42.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885,https://www.sephora.com/product/treatment-cleansing-foam-P232930?icid2=products grid:p232930,4.5,0,0,0,0,0,0,50.0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,https://www.sephora.com/product/clinique-dramatically-different-moisturizing-bb-gel-P454398?icid2=products grid:p454398,3.0,0,0,0,0,0,1,16.0,1,5,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
887,https://www.sephora.com/product/100-organic-virgin-chia-seed-oil-P447597?icid2=products grid:p447597,4.0,0,1,0,0,0,0,7.7,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
888,https://www.sephora.com/product/prime-time-bb-primer-cream-daily-defense-broad-spectrum-spf-30-P385504?skuId=1576859&icid2=products grid:p385504,4.0,0,0,0,0,0,0,27.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,https://www.sephora.com/product/lock-it-makeup-setting-mist-P416939?icid2=products grid:p416939,4.0,0,1,0,0,0,0,29.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,https://www.sephora.com/product/goop-goopgenes-nourishing-repair-butter-P464250?icid2=products grid:p464250,4.0,1,1,0,0,1,1,55.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,https://www.sephora.com/product/skin-resurfacing-cleanser-P423690?icid2=products grid:p423690,4.0,0,1,0,0,0,1,45.0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
892,https://www.sephora.com/product/smart-night-custom-repair-moisturizer-dry-combination-P404015?icid2=products grid:p404015,4.0,0,0,0,0,0,1,59.0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
893,https://www.sephora.com/product/dermalogica-retinol-acne-clearing-oil-P467111?icid2=products grid:p467111,4.5,0,1,0,0,1,1,80.0,1,7,3,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
894,https://www.sephora.com/product/otzi-crystal-nova-gentle-makeup-removing-cleanser-P467132?icid2=products grid:p467132,4.5,1,1,0,1,1,1,25.0,1,6,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
895,https://www.sephora.com/product/sk-ii-skinpower-cream-P468411?icid2=products grid:p468411,1.0,0,0,0,0,0,1,235.0,1,4,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
896,https://www.sephora.com/product/facial-treatment-cleansing-oil-P375851?icid2=products grid:p375851,4.5,0,0,0,0,0,1,70.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
897,https://www.sephora.com/product/watermelon-glow-sleeping-mask-P420160?icid2=products grid:p420160,4.0,1,1,0,1,1,1,45.0,2,8,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
898,https://www.sephora.com/product/hydra-life-micellar-milk-no-rinse-cleanser-P429673?icid2=products grid:p429673,4.0,0,0,0,0,1,0,43.0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
899,https://www.sephora.com/product/secret-sauce-clinically-advanced-miraculous-anti-aging-moisturizer-P421958?icid2=products grid:p421958,4.0,0,0,0,0,1,1,69.0,2,5,2,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
900,https://www.sephora.com/product/ole-henriksen-invigorating-night-transformation-gel-P454397?icid2=products grid:p454397,4.0,0,1,0,1,1,1,38.0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
901,https://www.sephora.com/product/brightening-cleanser-P432271?icid2=products grid:p432271,4.5,1,1,0,1,0,1,34.0,1,5,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
902,https://www.sephora.com/product/glow-recipe-papaya-sorbet-smoothing-enzyme-cleansing-balm-P460516?icid2=products grid:p460516,4.5,1,1,0,1,1,1,32.0,1,6,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
903,https://www.sephora.com/product/clinique-id-your-custom-blend-hydrator-for-lines-wrinkles-P439645?icid2=products grid:p439645,3.0,0,0,0,0,0,1,39.5,1,7,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
904,https://www.sephora.com/product/rose-floral-toner-P39970?icid2=products grid:p39970,4.0,0,0,0,1,0,1,40.0,2,3,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
905,https://www.sephora.com/product/shiseido-vital-perfection-uplifting-firming-cream-day-cream-P457854?icid2=products grid:p457854,4.5,0,0,0,0,0,1,135.0,1,5,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
906,https://www.sephora.com/product/salve-day-multi-balm-P446601?icid2=products grid:p446601,3.5,0,1,0,0,0,0,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,https://www.sephora.com/product/virgin-marula-tm-luxury-facial-oil-P392245?icid2=products grid:p392245,4.5,1,1,0,1,1,1,72.0,2,7,2,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
908,https://www.sephora.com/product/complexion-rescue-tinted-hydrating-gel-cream-P393356?icid2=products grid:p393356,4.0,0,1,0,0,1,0,33.0,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
